Year,Order_ID,Order_Sales,Running_Sales
2013,CA-2013-169824,11,528189
2013,CA-2013-169824,36,528189
2013,CA-2013-169838,1569,529935
2013,CA-2013-169838,17,529935
2013,CA-2013-169838,160,529935
2013,CA-2013-169887,102,530052
2013,CA-2013-169887,8,530052
2013,CA-2013-169887,7,530052
2013,CA-2013-169922,13,530074
2013,CA-2013-169922,8,530074
2013,CA-2013-169922,1,530074
2013,CA-2013-169943,40,530896
2013,CA-2013-169943,36,530896
2013,CA-2013-169943,243,530896
2013,CA-2013-169943,48,530896
2013,CA-2013-169943,455,530896
2013,CA-2013-169957,237,531263
2013,CA-2013-169957,30,531263
2013,CA-2013-169957,100,531263
2013,CA-2013-169971,62,531329
2013,CA-2013-169971,4,531329
2013,CA-2013-170,534,531863
2013,CA-2013-1710,23,532002
2013,CA-2013-1710,50,532002
2013,CA-2013-1710,66,532002
2013,CA-2013-1880,56,532058
2013,CA-2013-2160,15,532073
2013,CA-2013-2360,7,532080
2013,CA-2013-2790,112,532274
2013,CA-2013-2790,82,532274
2013,CA-2013-2900,197,532471
2013,CA-2013-3370,32,532503
2013,CA-2013-3530,316,533388
2013,CA-2013-3530,39,533388
2013,CA-2013-3530,530,533388
2013,CA-2013-3830,143,533606
2013,CA-2013-3830,55,533606
2013,CA-2013-3830,20,533606
2013,CA-2013-3990,256,533862
2013,CA-2013-4030,20,534157
2013,CA-2013-4030,177,534157
2013,CA-2013-4030,98,534157
2013,CA-2013-4660,171,534328
2013,CA-2013-4740,132,535048
2013,CA-2013-4740,588,535048
2013,CA-2013-4830,60,535370
2013,CA-2013-4830,262,535370
2013,CA-2013-5310,90,535460
2013,CA-2013-5350,336,535796
2013,CA-2013-5470,111,536524
2013,CA-2013-5470,617,536524
2013,CA-2013-5590,13,536570
2013,CA-2013-5590,9,536570
2013,CA-2013-5590,24,536570
2013,CA-2013-5920,521,537734
2013,CA-2013-5920,389,537734
2013,CA-2013-5920,254,537734
2013,CA-2013-6030,365,538165
2013,CA-2013-6030,66,538165
2013,CA-2013-6080,93,538258
2013,CA-2013-6170,249,538507
2013,CA-2013-6250,169,538676
2013,CA-2013-6650,16,538692
2013,CA-2013-70,100,538792
2013,CA-2013-7340,121,539358
2013,CA-2013-7340,280,539358
2013,CA-2013-7340,103,539358
2013,CA-2013-7340,9,539358
2013,CA-2013-7340,53,539358
2013,CA-2013-7580,52,539596
2013,CA-2013-7580,22,539596
2013,CA-2013-7580,32,539596
2013,CA-2013-7580,132,539596
2013,CA-2013-7630,460,540056
2013,CA-2013-7710,108,540212
2013,CA-2013-7710,48,540212
2013,CA-2013-7950,16,540661
2013,CA-2013-7950,308,540661
2013,CA-2013-7950,125,540661
2013,CA-2013-800,15,540676
2013,CA-2013-8120,26,540702
2013,CA-2013-8200,194,540896
2013,CA-2013-8250,6,540902
2013,CA-2013-8330,12,540925
2013,CA-2013-8330,11,540925
2013,CA-2013-8350,55,542724
2013,CA-2013-8350,13,542724
2013,CA-2013-8350,1705,542724
2013,CA-2013-8350,18,542724
2013,CA-2013-8350,8,542724
2013,CA-2013-8360,735,543459
2013,CA-2013-8420,19,543478
2013,CA-2013-8450,14,543492
2013,CA-2013-8550,50,543542
2013,CA-2013-8690,133,543675
2013,CA-2013-870,26,543701
2013,CA-2013-8840,55,543997
2013,CA-2013-8840,44,543997
2013,CA-2013-8840,197,543997
2013,CA-2013-9030,61,544102
2013,CA-2013-9030,44,544102
2013,CA-2013-9160,283,544421
2013,CA-2013-9160,36,544421
2013,CA-2013-9220,24,544445
2013,CA-2013-9380,53,544498
2013,CA-2013-9550,283,544832
2013,CA-2013-9550,19,544832
2013,CA-2013-9550,32,544832
2013,CA-2013-9860,47,545234
2013,CA-2013-9860,57,545234
2013,CA-2013-9860,32,545234
2013,CA-2013-9860,266,545234
2013,CA-2013-9950,11,545803
2013,CA-2013-9950,558,545803
2013,CA-2013-9990,411,546214
2013,CD-2013-4900,1289,547531
2013,CD-2013-4900,28,547531
2013,CG-2013-1420,37,548064
2013,CG-2013-1420,31,548064
2013,CG-2013-1420,465,548064
2013,CG-2013-1780,28,548301
2013,CG-2013-1780,107,548301
2013,CG-2013-1780,54,548301
2013,CG-2013-1780,48,548301
2013,CG-2013-180,17,548318
2013,CG-2013-1800,591,549045
2013,CG-2013-1800,136,549045
2013,CG-2013-1870,16,549061
2013,CG-2013-1980,6,549273
2013,CG-2013-1980,206,549273
2013,CG-2013-20,17,549400
2013,CG-2013-20,93,549400
2013,CG-2013-20,4,549400
2013,CG-2013-20,13,549400
2013,CG-2013-2440,20,549449
2013,CG-2013-2440,29,549449
2013,CG-2013-2550,24,549473
2013,CG-2013-2610,62,549535
2013,CG-2013-2860,51,550182
2013,CG-2013-2860,129,550182
2013,CG-2013-2860,49,550182
2013,CG-2013-2860,19,550182
2013,CG-2013-2860,399,550182
2013,CG-2013-2870,42,550424
2013,CG-2013-2870,30,550424
2013,CG-2013-2870,170,550424
2013,CG-2013-2900,911,551373
2013,CG-2013-2900,38,551373
2013,CG-2013-2940,82,551707
2013,CG-2013-2940,35,551707
2013,CG-2013-2940,217,551707
2013,CG-2013-3060,60,551767
2013,CG-2013-3470,3856,555623
2013,CG-2013-3660,142,557175
2013,CG-2013-3660,212,557175
2013,CG-2013-3660,14,557175
2013,CG-2013-3660,16,557175
2013,CG-2013-3660,27,557175
2013,CG-2013-3660,29,557175
2013,CG-2013-3660,257,557175
2013,CG-2013-3660,51,557175
2013,CG-2013-3660,16,557175
2013,CG-2013-3660,788,557175
2013,CG-2013-3910,29,558086
2013,CG-2013-3910,266,558086
2013,CG-2013-3910,283,558086
2013,CG-2013-3910,49,558086
2013,CG-2013-3910,284,558086
2013,CG-2013-4000,3878,562132
2013,CG-2013-4000,168,562132
2013,CG-2013-4190,97,562686
2013,CG-2013-4190,15,562686
2013,CG-2013-4190,64,562686
2013,CG-2013-4190,25,562686
2013,CG-2013-4190,5,562686
2013,CG-2013-4190,259,562686
2013,CG-2013-4190,89,562686
2013,CG-2013-4480,7,562956
2013,CG-2013-4480,263,562956
2013,CG-2013-4760,1091,565475
2013,CG-2013-4760,161,565475
2013,CG-2013-4760,1267,565475
2013,CG-2013-490,49,565743
2013,CG-2013-490,74,565743
2013,CG-2013-490,32,565743
2013,CG-2013-490,58,565743
2013,CG-2013-490,28,565743
2013,CG-2013-490,27,565743
2013,CG-2013-4980,50,565858
2013,CG-2013-4980,17,565858
2013,CG-2013-4980,48,565858
2013,CG-2013-5380,97,566052
2013,CG-2013-5380,97,566052
2013,CG-2013-5440,49,566101
2013,CG-2013-5500,63,566164
2013,CG-2013-5810,23,566187
2013,CG-2013-6080,82,566872
2013,CG-2013-6080,603,566872
2013,CG-2013-6110,3809,570681
2013,CG-2013-6650,84,570765
2013,CG-2013-6800,72,570980
2013,CG-2013-6800,29,570980
2013,CG-2013-6800,114,570980
2013,CG-2013-6940,22,571002
2013,CG-2013-7130,38,571040
2013,CG-2013-7750,22,571062
2013,CG-2013-7900,1035,572205
2013,CG-2013-7900,108,572205
2013,CG-2013-8200,50,573101
2013,CG-2013-8200,312,573101
2013,CG-2013-8200,14,573101
2013,CG-2013-8200,40,573101
2013,CG-2013-8200,440,573101
2013,CG-2013-8200,40,573101
2013,CG-2013-8280,30,573131
2013,CG-2013-8390,207,573338
2013,CG-2013-8420,109,573514
2013,CG-2013-8420,37,573514
2013,CG-2013-8420,30,573514
2013,CG-2013-8430,275,573840
2013,CG-2013-8430,51,573840
2013,CG-2013-8500,17,575450
2013,CG-2013-8500,11,575450
2013,CG-2013-8500,1582,575450
2013,CG-2013-8670,80,575613
2013,CG-2013-8670,83,575613
2013,CG-2013-8680,13,575626
2013,CG-2013-9010,20,575646
2013,CG-2013-9050,53,575746
2013,CG-2013-9050,47,575746
2013,CG-2013-9730,262,576053
2013,CG-2013-9730,45,576053
2013,CG-2013-9870,113,577590
2013,CG-2013-9870,1424,577590
2013,CM-2013-1220,176,577887
2013,CM-2013-1220,121,577887
2013,CM-2013-3040,23,577910
2013,CM-2013-3760,144,578189
2013,CM-2013-3760,135,578189
2013,CM-2013-3920,47,578236
2013,CM-2013-4490,396,578632
2013,CM-2013-4650,11,578643
2013,CM-2013-4800,460,579156
2013,CM-2013-4800,53,579156
2013,CM-2013-5120,32,579311
2013,CM-2013-5120,123,579311
2013,CM-2013-5360,167,579558
2013,CM-2013-5360,80,579558
2013,CM-2013-70,1237,580795
2013,CM-2013-7050,85,580889
2013,CM-2013-7050,9,580889
2013,CM-2013-7060,110,580999
2013,CM-2013-7560,137,581136
2013,CM-2013-7780,41,581947
2013,CM-2013-7780,212,581947
2013,CM-2013-7780,25,581947
2013,CM-2013-7780,533,581947
2013,CM-2013-9580,70,582017
2013,CT-2013-9370,23,582040
2013,DJ-2013-3190,50,582212
2013,DJ-2013-3190,27,582212
2013,DJ-2013-3190,49,582212
2013,DJ-2013-3190,46,582212
2013,DJ-2013-3520,309,582521
2013,DJ-2013-7120,244,583924
2013,DJ-2013-7120,826,583924
2013,DJ-2013-7120,333,583924
2013,DJ-2013-9080,92,584016
2013,EG-2013-1060,9,584374
2013,EG-2013-1060,86,584374
2013,EG-2013-1060,263,584374
2013,EG-2013-1090,668,585042
2013,EG-2013-1250,14,585056
2013,EG-2013-1510,142,585319
2013,EG-2013-1510,121,585319
2013,EG-2013-1620,15,585334
2013,EG-2013-1630,13,585619
2013,EG-2013-1630,272,585619
2013,EG-2013-1720,19,585790
2013,EG-2013-1720,152,585790
2013,EG-2013-1750,365,586155
2013,EG-2013-1790,31,586186
2013,EG-2013-1830,41,586227
2013,EG-2013-2060,780,587625
2013,EG-2013-2060,27,587625
2013,EG-2013-2060,58,587625
2013,EG-2013-2060,533,587625
2013,EG-2013-2110,1839,589929
2013,EG-2013-2110,257,589929
2013,EG-2013-2110,41,589929
2013,EG-2013-2110,167,589929
2013,EG-2013-2200,58,589987
2013,EG-2013-2370,114,590101
2013,EG-2013-2420,239,590799
2013,EG-2013-2420,197,590799
2013,EG-2013-2420,189,590799
2013,EG-2013-2420,50,590799
2013,EG-2013-2420,23,590799
2013,EG-2013-2770,18,590864
2013,EG-2013-2770,47,590864
2013,EG-2013-2850,20,590884
2013,EG-2013-2860,28,590912
2013,EG-2013-2900,47,590959
2013,EG-2013-2940,30,591325
2013,EG-2013-2940,336,591325
2013,EG-2013-3040,27,591352
2013,EG-2013-3080,76,591574
2013,EG-2013-3080,146,591574
2013,EG-2013-310,32,591606
2013,EG-2013-3220,31,591637
2013,EG-2013-3290,26,591663
2013,EG-2013-3460,44,591707
2013,EG-2013-3730,48,591800
2013,EG-2013-3730,45,591800
2013,EG-2013-380,495,592295
2013,EG-2013-3830,115,592410
2013,EG-2013-3870,47,592506
2013,EG-2013-3870,49,592506
2013,EG-2013-3930,17,592523
2013,EG-2013-4130,29,592666
2013,EG-2013-4130,114,592666
2013,EG-2013-420,47,592952
2013,EG-2013-420,239,592952
2013,EG-2013-4270,54,593410
2013,EG-2013-4270,52,593410
2013,EG-2013-4270,37,593410
2013,EG-2013-4270,27,593410
2013,EG-2013-4270,76,593410
2013,EG-2013-4270,212,593410
2013,EG-2013-4530,2616,596442
2013,EG-2013-4530,416,596442
2013,EG-2013-4560,19,596461
2013,EG-2013-4660,13,596521
2013,EG-2013-4660,22,596521
2013,EG-2013-4660,25,596521
2013,EG-2013-470,32,596868
2013,EG-2013-470,315,596868
2013,EG-2013-4810,73,596941
2013,EG-2013-4910,130,597133
2013,EG-2013-4910,62,597133
2013,EG-2013-4960,15,597148
2013,EG-2013-5000,6,597171
2013,EG-2013-5000,17,597171
2013,EG-2013-5090,360,597660
2013,EG-2013-5090,51,597660
2013,EG-2013-5090,15,597660
2013,EG-2013-5090,50,597660
2013,EG-2013-5090,13,597660
2013,EG-2013-5250,112,597772
2013,EG-2013-5280,94,597890
2013,EG-2013-5280,24,597890
2013,EG-2013-5440,106,597996
2013,EG-2013-5690,196,598921
2013,EG-2013-5690,122,598921
2013,EG-2013-5690,504,598921
2013,EG-2013-5690,103,598921
2013,EG-2013-5760,103,599024
2013,EG-2013-6030,56,599080
2013,EG-2013-6390,411,600865
2013,EG-2013-6390,309,600865
2013,EG-2013-6390,1065,600865
2013,EG-2013-6440,136,601001
2013,EG-2013-6960,8,601009
2013,EG-2013-7040,51,601060
2013,EG-2013-7160,110,601170
2013,EG-2013-7220,24,601194
2013,EG-2013-7320,38,601232
2013,EG-2013-7420,71,601303
2013,EG-2013-7640,82,601385
2013,EG-2013-7900,63,601448
2013,EG-2013-8100,293,601741
2013,EG-2013-8260,60,601811
2013,EG-2013-8260,10,601811
2013,EG-2013-8270,40,602349
2013,EG-2013-8270,498,602349
2013,EG-2013-8420,177,602526
2013,EG-2013-8450,14,603140
2013,EG-2013-8450,31,603140
2013,EG-2013-8450,25,603140
2013,EG-2013-8450,204,603140
2013,EG-2013-8450,28,603140
2013,EG-2013-8450,312,603140
2013,EG-2013-8680,47,603231
2013,EG-2013-8680,44,603231
2013,EG-2013-8790,775,604511
2013,EG-2013-8790,49,604511
2013,EG-2013-8790,55,604511
2013,EG-2013-8790,197,604511
2013,EG-2013-8790,22,604511
2013,EG-2013-8790,182,604511
2013,EG-2013-8810,123,605070
2013,EG-2013-8810,198,605070
2013,EG-2013-8810,194,605070
2013,EG-2013-8810,44,605070
2013,EG-2013-8830,825,606355
2013,EG-2013-8830,143,606355
2013,EG-2013-8830,317,606355
2013,EG-2013-9300,62,606417
2013,EG-2013-9910,56,606473
2013,EK-2013-8310,6,606623
2013,EK-2013-8310,124,606623
2013,EK-2013-8310,20,606623
2013,EN-2013-3990,171,606992
2013,EN-2013-3990,198,606992
2013,EN-2013-7350,13,607018
2013,EN-2013-7350,13,607018
2013,ER-2013-6400,170,607206
2013,ER-2013-6400,18,607206
2013,ES-2013-1001647,492,609206
2013,ES-2013-1001647,989,609206
2013,ES-2013-1001647,14,609206
2013,ES-2013-1001647,85,609206
2013,ES-2013-1001647,19,609206
2013,ES-2013-1001647,158,609206
2013,ES-2013-1001647,66,609206
2013,ES-2013-1001647,111,609206
2013,ES-2013-1001647,66,609206
2013,ES-2013-1007331,25,609253
2013,ES-2013-1007331,22,609253
2013,ES-2013-1012206,45,609919
2013,ES-2013-1012206,621,609919
2013,ES-2013-1013413,75,609994
2013,ES-2013-1019037,51,610072
2013,ES-2013-1019037,27,610072
2013,ES-2013-1026422,31,610220
2013,ES-2013-1026422,98,610220
2013,ES-2013-1026422,19,610220
2013,ES-2013-1030020,255,611439
2013,ES-2013-1030020,964,611439
2013,ES-2013-1032140,133,612332
2013,ES-2013-1032140,296,612332
2013,ES-2013-1032140,464,612332
2013,ES-2013-1040971,110,612442
2013,ES-2013-1049729,758,613843
2013,ES-2013-1049729,643,613843
2013,ES-2013-1053198,22,613885
2013,ES-2013-1053198,9,613885
2013,ES-2013-1053198,11,613885
2013,ES-2013-1059602,1533,615548
2013,ES-2013-1059602,130,615548
2013,ES-2013-1068972,115,615711
2013,ES-2013-1068972,31,615711
2013,ES-2013-1068972,17,615711
2013,ES-2013-1072619,91,615802
2013,ES-2013-1076268,61,615940
2013,ES-2013-1076268,77,615940
2013,ES-2013-1081150,26,615966
2013,ES-2013-1087911,137,616142
2013,ES-2013-1087911,39,616142
2013,ES-2013-1089110,265,616407
2013,ES-2013-1093488,488,616895
2013,ES-2013-1099419,567,617646
2013,ES-2013-1099419,140,617646
2013,ES-2013-1099419,44,617646
2013,ES-2013-1109945,20,617951
2013,ES-2013-1109945,181,617951
2013,ES-2013-1109945,104,617951
2013,ES-2013-1112764,91,618234
2013,ES-2013-1112764,192,618234
2013,ES-2013-1121754,217,618581
2013,ES-2013-1121754,70,618581
2013,ES-2013-1121754,20,618581
2013,ES-2013-1121754,40,618581
2013,ES-2013-1123163,100,618824
2013,ES-2013-1123163,143,618824
2013,ES-2013-1128924,137,619347
2013,ES-2013-1128924,386,619347
2013,ES-2013-1135121,307,619952
2013,ES-2013-1135121,176,619952
2013,ES-2013-1135121,65,619952
2013,ES-2013-1135121,57,619952
2013,ES-2013-1135793,31,620243
2013,ES-2013-1135793,260,620243
2013,ES-2013-1138719,64,620412
2013,ES-2013-1138719,105,620412
2013,ES-2013-1143780,137,620549
2013,ES-2013-1149984,164,620713
2013,ES-2013-1162185,130,621912
2013,ES-2013-1162185,141,621912
2013,ES-2013-1162185,46,621912
2013,ES-2013-1162185,372,621912
2013,ES-2013-1162185,510,621912
2013,ES-2013-1166961,62,622015
2013,ES-2013-1166961,41,622015
2013,ES-2013-1169960,576,622591
2013,ES-2013-1172576,394,623111
2013,ES-2013-1172576,101,623111
2013,ES-2013-1172576,25,623111
2013,ES-2013-1183139,385,623496
2013,ES-2013-1185240,209,625280
2013,ES-2013-1185240,40,625280
2013,ES-2013-1185240,107,625280
2013,ES-2013-1185240,1285,625280
2013,ES-2013-1185240,143,625280
2013,ES-2013-1188032,34,625380
2013,ES-2013-1188032,66,625380
2013,ES-2013-1198254,22,625416
2013,ES-2013-1198254,14,625416
2013,ES-2013-1201387,38,625454
2013,ES-2013-1205816,80,625803
2013,ES-2013-1205816,20,625803
2013,ES-2013-1205816,38,625803
2013,ES-2013-1205816,211,625803
2013,ES-2013-1209595,75,626287
2013,ES-2013-1209595,409,626287
2013,ES-2013-1211534,2442,629307
2013,ES-2013-1211534,464,629307
2013,ES-2013-1211534,46,629307
2013,ES-2013-1211534,68,629307
2013,ES-2013-1212086,180,629558
2013,ES-2013-1212086,71,629558
2013,ES-2013-1213583,348,629906
2013,ES-2013-1215823,1234,631376
2013,ES-2013-1215823,97,631376
2013,ES-2013-1215823,30,631376
2013,ES-2013-1215823,24,631376
2013,ES-2013-1215823,85,631376
2013,ES-2013-1217902,459,632527
2013,ES-2013-1217902,692,632527
2013,ES-2013-1218192,269,636575
2013,ES-2013-1218192,53,636575
2013,ES-2013-1218192,92,636575
2013,ES-2013-1218192,950,636575
2013,ES-2013-1218192,2684,636575
2013,ES-2013-1220787,233,636982
2013,ES-2013-1220787,174,636982
2013,ES-2013-1222056,320,637410
2013,ES-2013-1222056,29,637410
2013,ES-2013-1222056,79,637410
2013,ES-2013-1222538,229,638697
2013,ES-2013-1222538,124,638697
2013,ES-2013-1222538,339,638697
2013,ES-2013-1222538,61,638697
2013,ES-2013-1222538,162,638697
2013,ES-2013-1222538,276,638697
2013,ES-2013-1222538,96,638697
2013,ES-2013-1225665,30,638727
2013,ES-2013-1229178,49,638813
2013,ES-2013-1229178,37,638813
2013,ES-2013-1243709,14,638827
2013,ES-2013-1244276,1817,640906
2013,ES-2013-1244276,137,640906
2013,ES-2013-1244276,125,640906
2013,ES-2013-1244729,11,640951
2013,ES-2013-1244729,34,640951
2013,ES-2013-1245292,40,640991
2013,ES-2013-1247278,2712,643703
2013,ES-2013-1247648,520,644223
2013,ES-2013-1250006,69,644292
2013,ES-2013-1251401,260,644552
2013,ES-2013-1253344,24,644576
2013,ES-2013-1265335,43,644704
2013,ES-2013-1265335,85,644704
2013,ES-2013-1268416,53,644924
2013,ES-2013-1268416,167,644924
2013,ES-2013-1270183,1041,646057
2013,ES-2013-1270183,92,646057
2013,ES-2013-1280086,24,646081
2013,ES-2013-1288793,18,646099
2013,ES-2013-1295215,47,646439
2013,ES-2013-1295215,293,646439
2013,ES-2013-1298676,14,646453
2013,ES-2013-1299121,762,649319
2013,ES-2013-1299121,449,649319
2013,ES-2013-1299121,38,649319
2013,ES-2013-1299121,107,649319
2013,ES-2013-1299121,53,649319
2013,ES-2013-1299121,270,649319
2013,ES-2013-1299121,67,649319
2013,ES-2013-1299121,34,649319
2013,ES-2013-1299121,1086,649319
2013,ES-2013-1299501,49,649672
2013,ES-2013-1299501,304,649672
2013,ES-2013-1319533,247,649919
2013,ES-2013-1337770,249,650168
2013,ES-2013-1337779,79,652039
2013,ES-2013-1337779,14,652039
2013,ES-2013-1337779,1607,652039
2013,ES-2013-1337779,171,652039
2013,ES-2013-1341762,357,652396
2013,ES-2013-1346757,73,652469
2013,ES-2013-1347677,283,652770
2013,ES-2013-1347677,18,652770
2013,ES-2013-1353166,615,653849
2013,ES-2013-1353166,132,653849
2013,ES-2013-1353166,191,653849
2013,ES-2013-1353166,16,653849
2013,ES-2013-1353166,125,653849
2013,ES-2013-1364758,98,654173
2013,ES-2013-1364758,226,654173
2013,ES-2013-1375070,39,654212
2013,ES-2013-1380947,202,654414
2013,ES-2013-1381136,133,654563
2013,ES-2013-1381136,16,654563
2013,ES-2013-1394541,83,654708
2013,ES-2013-1394541,62,654708
2013,ES-2013-1398212,21,655765
2013,ES-2013-1398212,536,655765
2013,ES-2013-1398212,500,655765
2013,ES-2013-1407404,159,655924
2013,ES-2013-1408046,18,656333
2013,ES-2013-1408046,391,656333
2013,ES-2013-1408978,25,656914
2013,ES-2013-1408978,115,656914
2013,ES-2013-1408978,441,656914
2013,ES-2013-1413393,245,657159
2013,ES-2013-1417572,47,657206
2013,ES-2013-1423228,111,657332
2013,ES-2013-1423228,15,657332
2013,ES-2013-1424248,98,657430
2013,ES-2013-1430889,299,657729
2013,ES-2013-1433183,198,658283
2013,ES-2013-1433183,356,658283
2013,ES-2013-1434123,217,661720
2013,ES-2013-1434123,3220,661720
2013,ES-2013-1436499,54,662492
2013,ES-2013-1436499,97,662492
2013,ES-2013-1436499,48,662492
2013,ES-2013-1436499,154,662492
2013,ES-2013-1436499,419,662492
2013,ES-2013-1442338,19,662511
2013,ES-2013-1446055,52,662894
2013,ES-2013-1446055,232,662894
2013,ES-2013-1446055,99,662894
2013,ES-2013-1449332,120,663014
2013,ES-2013-1450713,73,663087
2013,ES-2013-1460976,24,663111
2013,ES-2013-1469005,49,663160
2013,ES-2013-1484456,274,663464
2013,ES-2013-1484456,30,663464
2013,ES-2013-1486678,57,663521
2013,ES-2013-1499467,57,663578
2013,ES-2013-1500187,93,663705
2013,ES-2013-1500187,34,663705
2013,ES-2013-1505656,38,663743
2013,ES-2013-1510295,102,663845
2013,ES-2013-1521931,1504,666699
2013,ES-2013-1521931,101,666699
2013,ES-2013-1521931,27,666699
2013,ES-2013-1521931,31,666699
2013,ES-2013-1521931,637,666699
2013,ES-2013-1521931,98,666699
2013,ES-2013-1521931,94,666699
2013,ES-2013-1521931,163,666699
2013,ES-2013-1521931,199,666699
2013,ES-2013-1525878,1856,668632
2013,ES-2013-1525878,77,668632
2013,ES-2013-1526338,681,669824
2013,ES-2013-1526338,182,669824
2013,ES-2013-1526338,17,669824
2013,ES-2013-1526338,35,669824
2013,ES-2013-1526338,22,669824
2013,ES-2013-1526338,255,669824
2013,ES-2013-1532910,38,669921
2013,ES-2013-1532910,59,669921
2013,ES-2013-1534120,294,672436
2013,ES-2013-1534120,28,672436
2013,ES-2013-1534120,31,672436
2013,ES-2013-1534120,14,672436
2013,ES-2013-1534120,147,672436
2013,ES-2013-1534120,72,672436
2013,ES-2013-1534120,383,672436
2013,ES-2013-1534120,37,672436
2013,ES-2013-1534120,1509,672436
2013,ES-2013-1535265,179,672615
2013,ES-2013-1540151,38,672653
2013,ES-2013-1540559,336,672989
2013,ES-2013-1562914,45,673034
2013,ES-2013-1565126,142,673248
2013,ES-2013-1565126,72,673248
2013,ES-2013-1568724,40,673409
2013,ES-2013-1568724,121,673409
2013,ES-2013-1579342,2893,676302
2013,ES-2013-1586127,56,676358
2013,ES-2013-1586341,154,677079
2013,ES-2013-1586341,567,677079
2013,ES-2013-1589316,60,677184
2013,ES-2013-1589316,45,677184
2013,ES-2013-1590572,250,677434
2013,ES-2013-1594400,27,677461
2013,ES-2013-1596350,309,677770
2013,ES-2013-1598291,19,678451
2013,ES-2013-1598291,89,678451
2013,ES-2013-1598291,573,678451
2013,ES-2013-1603822,91,679742
2013,ES-2013-1603822,1200,679742
2013,ES-2013-1608190,448,682639
2013,ES-2013-1608190,40,682639
2013,ES-2013-1608190,1987,682639
2013,ES-2013-1608190,165,682639
2013,ES-2013-1608190,59,682639
2013,ES-2013-1608190,149,682639
2013,ES-2013-1608190,49,682639
2013,ES-2013-1608577,222,682861
2013,ES-2013-1610512,135,682996
2013,ES-2013-1614127,40,683855
2013,ES-2013-1614127,765,683855
2013,ES-2013-1614127,54,683855
2013,ES-2013-1621921,371,687252
2013,ES-2013-1621921,2637,687252
2013,ES-2013-1621921,26,687252
2013,ES-2013-1621921,136,687252
2013,ES-2013-1621921,227,687252
2013,ES-2013-1622008,86,687399
2013,ES-2013-1622008,52,687399
2013,ES-2013-1622008,9,687399
2013,ES-2013-1633219,62,687572
2013,ES-2013-1633219,111,687572
2013,ES-2013-1634109,1221,688793
2013,ES-2013-1649379,34,688827
2013,ES-2013-1650308,1339,690166
2013,ES-2013-1653195,89,690338
2013,ES-2013-1653195,83,690338
2013,ES-2013-1667528,49,690387
2013,ES-2013-1668222,330,690952
2013,ES-2013-1668222,44,690952
2013,ES-2013-1668222,68,690952
2013,ES-2013-1668222,123,690952
2013,ES-2013-1668643,133,691085
2013,ES-2013-1669743,129,691214
2013,ES-2013-1677301,172,691386
2013,ES-2013-1679213,596,691982
2013,ES-2013-1680695,327,692471
2013,ES-2013-1680695,103,692471
2013,ES-2013-1680695,59,692471
2013,ES-2013-1682342,552,693023
2013,ES-2013-1686888,129,693636
2013,ES-2013-1686888,484,693636
2013,ES-2013-1692384,3063,696885
2013,ES-2013-1692384,82,696885
2013,ES-2013-1692384,28,696885
2013,ES-2013-1692384,19,696885
2013,ES-2013-1692384,57,696885
2013,ES-2013-1706935,38,698683
2013,ES-2013-1706935,137,698683
2013,ES-2013-1706935,1623,698683
2013,ES-2013-1713812,22,698705
2013,ES-2013-1715609,814,699734
2013,ES-2013-1715609,215,699734
2013,ES-2013-1727818,46,699836
2013,ES-2013-1727818,56,699836
2013,ES-2013-1739400,1110,700946
2013,ES-2013-1752483,632,701689
2013,ES-2013-1752483,111,701689
2013,ES-2013-1756896,256,702034
2013,ES-2013-1756896,50,702034
2013,ES-2013-1756896,39,702034
2013,ES-2013-1776729,800,704742
2013,ES-2013-1776729,1908,704742
2013,ES-2013-1777286,374,705166
2013,ES-2013-1777286,8,705166
2013,ES-2013-1777286,42,705166
2013,ES-2013-1777796,61,705660
2013,ES-2013-1777796,109,705660
2013,ES-2013-1777796,101,705660
2013,ES-2013-1777796,223,705660
2013,ES-2013-1782910,50,705763
2013,ES-2013-1782910,53,705763
2013,ES-2013-1785128,414,706177
2013,ES-2013-1787717,165,706589
2013,ES-2013-1787717,247,706589
2013,ES-2013-1788644,181,707930
2013,ES-2013-1788644,97,707930
2013,ES-2013-1788644,1063,707930
2013,ES-2013-1795340,45,707975
2013,ES-2013-1812049,21,708126
2013,ES-2013-1812049,130,708126
2013,ES-2013-1818988,410,708536
2013,ES-2013-1820946,632,709168
2013,ES-2013-1827845,116,709284
2013,ES-2013-1827959,84,709368
2013,ES-2013-1830556,409,709793
2013,ES-2013-1830556,16,709793
2013,ES-2013-1835691,96,709889
2013,ES-2013-1836661,214,711259
2013,ES-2013-1836661,1156,711259
2013,ES-2013-1838601,1348,712607
2013,ES-2013-1853161,138,712745
2013,ES-2013-1874583,91,713059
2013,ES-2013-1874583,47,713059
2013,ES-2013-1874583,110,713059
2013,ES-2013-1874583,66,713059
2013,ES-2013-1874662,382,713441
2013,ES-2013-1883688,82,713523
2013,ES-2013-1899410,117,713640
2013,ES-2013-1900042,23,713663
2013,ES-2013-1901640,312,713975
2013,ES-2013-1906012,226,714597
2013,ES-2013-1906012,88,714597
2013,ES-2013-1906012,308,714597
2013,ES-2013-1912825,40,714637
2013,ES-2013-1925248,2753,717390
2013,ES-2013-1929857,84,717474
2013,ES-2013-1934375,19,717493
2013,ES-2013-1946968,827,718566
2013,ES-2013-1946968,229,718566
2013,ES-2013-1946968,17,718566
